IdLog,IdLogTypeFK,IdUtilizadorFK,DataHorario
18618,10,13469,3/3/2024 06:40:57
18619,2,15306,12/11/2023 20:05:50
18620,8,9230,29/7/2023 00:49:06
18621,9,4338,4/4/2024 18:25:37
18622,4,11158,26/4/2024 18:23:36
18623,9,11864,23/1/2025 07:52:41
18624,9,10408,25/11/2022 11:32:39
18625,6,6330,18/10/2025 19:15:01
18626,9,18493,25/8/2025 13:16:56
18627,3,3271,3/11/2023 20:35:42
18628,9,7802,22/7/2022 20:59:37
18629,2,834,26/11/2024 07:07:06
18630,9,1312,16/2/2022 19:08:49
18631,6,8832,30/6/2023 23:38:08
18632,4,7239,3/3/2023 22:31:57
18633,7,4333,9/7/2022 13:10:10
18634,4,15658,16/5/2023 03:16:05
18635,11,7583,3/11/2022 03:47:59
18636,2,7073,25/4/2023 09:39:04
18637,2,10520,28/2/2022 09:58:31
18638,1,14692,16/11/2022 17:48:45
18639,10,19488,16/4/2025 14:20:18
18640,3,10695,16/2/2025 01:51:06
18641,8,3063,1/12/2025 10:04:27
18642,10,11067,3/7/2022 22:00:42
18643,8,2092,5/7/2025 04:24:09
18644,10,7780,6/4/2024 18:59:03
18645,8,15232,13/1/2022 23:01:34
18646,2,6094,12/5/2022 13:37:07
18647,2,1891,15/7/2022 11:39:12
18648,3,16763,18/4/2022 22:12:04
18649,2,5897,29/10/2024 01:53:01
18650,11,3911,1/11/2023 05:08:58
18651,2,10846,3/3/2022 13:44:25
18652,1,5126,13/7/2022 05:08:22
18653,11,18361,11/10/2024 17:05:45
18654,10,1538,22/3/2023 12:35:31
18655,11,12540,15/7/2025 13:35:28
18656,9,15147,30/10/2022 09:19:09
18657,3,422,16/4/2022 13:50:49
18658,11,14625,19/10/2024 16:42:56
18659,5,11833,14/11/2025 21:09:51
18660,4,2226,18/10/2024 12:33:08
18661,7,3025,3/11/2022 17:03:43
18662,6,5826,13/10/2022 15:09:17
18663,2,6375,20/2/2024 15:39:22
18664,9,14624,19/2/2024 15:57:34
18665,7,5465,20/6/2022 02:59:26
18666,8,12106,22/2/2025 17:33:25
18667,1,18934,8/10/2023 11:27:21
18668,3,9596,23/6/2022 01:33:25
18669,3,17451,19/9/2023 19:47:52
18670,5,6318,2/11/2025 08:55:33
18671,10,10244,18/4/2023 05:50:21
18672,3,19086,13/6/2025 08:58:43
18673,2,2476,27/5/2023 18:44:24
18674,8,5993,8/6/2025 00:03:28
18675,1,15348,23/6/2022 01:59:45
18676,4,15589,14/3/2025 03:52:56
18677,1,5218,28/4/2025 03:40:02
18678,9,19692,17/12/2024 21:10:09
18679,6,1360,5/10/2023 12:39:53
18680,11,1875,15/11/2025 20:12:14
18681,1,12355,12/9/2022 00:22:15
18682,8,8554,7/12/2023 01:32:58
18683,11,17329,26/3/2023 12:29:28
18684,10,1036,19/5/2022 00:16:15
18685,8,4452,25/4/2025 14:28:18
18686,2,2247,31/3/2023 06:25:50
18687,9,11678,12/3/2022 00:08:45
18688,5,13772,19/3/2024 21:00:33
18689,3,6257,9/12/2023 11:15:58
18690,10,4007,2/5/2022 02:48:57
18691,7,3139,8/7/2022 03:42:22
18692,1,9075,3/12/2025 15:08:15
18693,6,13467,4/1/2024 23:57:50
18694,8,4588,28/5/2023 10:44:10
18695,11,14822,2/3/2022 04:17:15
18696,3,17303,8/8/2025 19:33:28
18697,8,4825,26/3/2025 09:47:18
18698,5,12948,30/5/2025 23:42:42
18699,8,16696,6/12/2025 21:14:31
18700,9,4264,19/7/2022 01:45:09
18701,11,2357,10/6/2025 19:58:27
18702,10,14449,17/12/2023 22:56:12
18703,3,6167,13/8/2024 08:00:04
18704,6,10047,17/11/2024 12:49:51
18705,11,14086,15/4/2022 01:37:48
18706,4,14381,30/6/2025 06:26:50
18707,4,10542,16/2/2022 15:54:52
18708,1,8280,12/2/2023 14:11:43
18709,9,7876,18/11/2022 09:19:24
18710,2,17882,20/8/2024 23:41:09
18711,5,4989,14/8/2023 17:43:20
18712,10,19786,27/3/2023 09:17:52
18713,3,11536,15/7/2025 16:39:35
18714,8,15682,17/12/2022 03:24:19
18715,1,16917,30/8/2022 06:04:17
18716,2,8312,24/6/2023 16:09:43
18717,4,11325,12/3/2023 11:13:23
18718,1,5366,4/8/2025 11:50:03
18719,2,14048,15/11/2024 21:58:08
18720,6,15718,3/11/2022 10:58:01
18721,11,201,9/4/2025 16:12:54
18722,6,12022,10/4/2022 02:48:41
18723,3,6353,16/3/2022 10:12:08
18724,2,13784,20/12/2022 06:08:34
18725,8,15107,20/9/2023 18:40:07
18726,5,6935,27/4/2025 12:17:42
18727,8,12742,25/2/2023 23:15:30
18728,11,1479,6/1/2024 16:49:21
18729,11,16161,10/12/2025 20:58:46
18730,4,12947,30/3/2025 18:20:44
18731,8,9003,10/6/2023 21:32:16
18732,5,11997,30/12/2024 00:05:08
18733,9,12450,11/2/2024 20:46:44
18734,11,14643,7/2/2023 01:00:42
18735,3,17112,11/7/2024 12:09:34
18736,5,9315,14/7/2023 00:24:59
18737,6,1344,24/5/2022 15:32:55
18738,10,9911,8/1/2023 00:43:27
18739,2,5039,9/3/2022 07:44:30
18740,3,6470,16/12/2024 06:03:26
18741,8,17768,29/4/2024 08:15:33
18742,3,8207,27/3/2022 23:51:05
18743,9,10756,18/11/2025 16:31:16
18744,7,5979,13/1/2023 05:08:25
18745,7,18549,17/10/2024 17:42:24
18746,4,18601,7/4/2025 05:25:31
18747,2,14659,14/9/2023 11:37:16
18748,3,11950,2/11/2024 10:56:42
18749,3,5597,3/9/2024 20:27:10
18750,3,12165,12/6/2023 07:15:48
18751,6,12932,28/3/2022 06:59:54
18752,6,13727,15/5/2022 01:45:51
18753,10,2982,18/8/2023 15:17:23
18754,6,6694,15/7/2022 02:54:30
18755,10,677,16/4/2025 15:33:17
18756,4,10722,10/12/2025 00:14:08
18757,3,7639,10/10/2024 03:30:46
18758,10,2696,26/4/2025 21:30:35
18759,3,3772,29/11/2025 04:59:49
18760,6,1335,27/11/2024 23:28:12
18761,8,19147,6/5/2023 15:36:47
18762,10,9774,3/7/2023 11:15:59
18763,6,3687,25/12/2024 20:34:58
18764,2,13910,7/5/2025 15:14:20
18765,5,2918,17/8/2024 09:11:14
18766,7,19832,27/4/2022 14:32:38
18767,1,8478,13/3/2025 03:36:25
18768,10,5132,2/9/2025 18:42:59
18769,4,3816,27/5/2024 07:42:22
18770,8,10656,6/4/2022 02:14:05
18771,7,8562,24/9/2025 22:28:38
18772,10,19893,24/12/2022 13:52:39
18773,4,10039,9/7/2024 18:27:54
18774,7,19030,17/5/2024 14:25:35
18775,7,7425,7/1/2022 13:52:16
18776,5,141,21/7/2024 09:21:37
18777,10,8378,2/10/2025 15:45:48
18778,10,9810,20/7/2023 13:56:32
18779,11,3054,19/12/2023 18:33:11
18780,4,15223,5/7/2024 16:19:04
18781,1,5273,15/5/2022 13:44:37
18782,7,16207,10/7/2024 22:11:30
18783,8,14183,7/3/2022 19:32:04
18784,2,7105,21/5/2022 18:11:58
18785,2,495,12/10/2023 05:52:17
18786,1,7440,25/7/2025 09:50:30
18787,9,12164,2/2/2022 05:29:39
18788,1,8004,4/4/2025 12:35:36
18789,5,7118,22/2/2023 04:40:51
18790,2,10010,12/12/2023 08:15:20
18791,6,4830,2/5/2022 05:21:07
18792,3,3097,10/11/2025 08:37:29
18793,11,15095,3/1/2025 21:52:19
18794,3,9569,20/10/2023 04:35:09
18795,1,9329,9/12/2022 11:22:08
18796,4,2524,18/7/2025 19:27:10
18797,4,16284,8/9/2022 14:47:17
18798,10,6079,13/10/2022 14:26:28
18799,11,5620,23/5/2024 09:33:39
18800,6,3202,4/11/2022 01:46:30
18801,5,18944,18/8/2025 01:57:26
18802,6,8178,26/10/2022 00:13:06
18803,1,5236,8/4/2022 20:59:47
18804,8,15225,14/9/2024 17:09:58
18805,2,6721,14/9/2025 02:25:33
18806,5,16264,12/6/2024 21:14:20
18807,9,17348,4/7/2023 04:35:52
18808,11,15868,28/2/2024 03:29:10
18809,7,3311,1/12/2022 17:37:49
18810,2,19503,17/11/2024 20:15:13
18811,3,17392,27/12/2025 07:08:03
18812,10,19102,19/12/2024 07:49:55
18813,1,17897,4/6/2024 22:13:08
18814,8,4504,4/12/2025 23:44:52
18815,4,1493,3/12/2022 13:53:24
18816,5,15776,3/10/2024 05:15:38
18817,7,777,15/1/2023 03:46:00
18818,11,3253,11/11/2024 07:01:06
18819,8,1195,10/9/2025 04:37:09
18820,3,296,9/5/2022 14:50:55
18821,6,9497,20/4/2022 05:53:55
18822,7,14620,3/9/2024 03:03:19
18823,3,3020,10/4/2025 14:30:58
18824,3,804,9/7/2025 01:49:55
18825,9,10769,14/2/2025 12:50:23
18826,6,17857,18/8/2022 21:57:15
18827,6,12456,1/3/2022 02:10:33
18828,9,4282,14/3/2024 02:45:49
18829,2,6812,8/4/2025 00:51:17
18830,6,4748,3/3/2022 20:07:36
18831,9,5206,27/7/2023 06:26:26
18832,5,14156,6/2/2022 15:44:32
18833,6,11562,15/3/2024 08:27:15
18834,4,9176,29/3/2025 23:38:13
18835,2,17457,13/10/2025 23:09:09
18836,5,9709,28/10/2025 18:32:13
18837,9,10254,9/12/2025 19:00:32
18838,3,2604,4/11/2022 20:14:10
18839,10,568,26/8/2022 21:44:56
18840,3,8539,31/10/2022 13:11:31
18841,3,8518,28/10/2022 07:02:00
18842,8,12694,12/5/2025 04:34:12
18843,11,8940,3/6/2025 23:18:09
18844,9,14610,25/5/2025 05:17:02
18845,9,3154,20/5/2025 21:16:26
18846,7,11500,18/4/2024 01:20:55
18847,9,1421,16/8/2025 06:02:41
18848,10,11775,12/2/2025 00:53:39
18849,9,14933,9/4/2024 14:14:59
18850,4,14565,18/3/2024 05:49:02
18851,8,3210,29/9/2023 21:11:24
18852,9,12841,2/5/2023 04:23:40
18853,6,2372,20/1/2023 20:09:23
18854,1,3374,26/5/2025 17:42:45
18855,1,18911,5/1/2024 22:29:13
18856,11,3142,6/7/2024 01:26:42
18857,1,15335,20/11/2025 07:13:44
18858,10,13409,10/12/2025 04:05:27
18859,5,7952,7/4/2022 12:39:02
18860,4,5720,24/10/2025 07:51:24
18861,10,3734,25/7/2023 14:25:48
18862,3,19136,28/9/2022 02:05:04
18863,7,10803,10/4/2025 08:45:11
18864,6,12734,1/3/2024 19:16:24
18865,10,8906,6/9/2024 18:16:13
18866,3,4545,8/12/2025 00:36:23
18867,10,19433,11/6/2025 18:20:01
18868,4,4964,25/10/2023 19:10:35
18869,4,4945,4/3/2024 13:19:41
18870,7,3463,17/10/2024 15:57:46
18871,8,5862,5/7/2024 16:28:51
18872,8,16847,23/3/2022 18:31:12
18873,7,7273,15/6/2023 00:34:53
18874,4,10078,15/11/2022 04:42:57
18875,11,2173,14/6/2025 14:59:22
18876,6,1821,15/4/2023 15:19:59
18877,11,10910,21/3/2022 13:22:10
18878,8,4740,22/10/2024 18:39:50
18879,1,1114,13/10/2024 05:06:01
18880,4,15123,17/7/2024 03:48:02
18881,5,19751,11/12/2025 12:20:43
18882,8,2919,14/10/2025 11:33:34
18883,11,17762,20/2/2023 20:37:51
18884,6,7198,30/9/2024 06:06:26
18885,1,6962,30/5/2025 14:00:09
18886,9,8937,6/9/2025 03:51:35
18887,8,5265,2/12/2022 07:59:11
18888,5,19742,20/9/2025 11:54:27
18889,4,7405,8/10/2024 21:36:52
18890,11,2389,18/11/2025 02:30:54
18891,9,17326,20/3/2023 13:56:47
18892,9,5881,25/12/2025 08:13:56
18893,6,13443,7/3/2022 17:20:23
18894,10,6413,16/7/2024 02:03:22
18895,9,8156,2/2/2022 09:15:51
18896,10,1507,13/4/2025 10:03:52
18897,2,1604,23/2/2024 00:01:06
18898,8,18928,23/9/2024 17:48:11
18899,6,13543,22/10/2022 06:29:26
18900,7,7292,6/11/2022 11:34:20
18901,8,4443,8/1/2022 11:18:10
18902,7,12968,7/1/2024 22:47:24
18903,10,10544,2/1/2023 14:14:25
18904,1,11521,10/11/2024 12:15:45
18905,2,15256,22/5/2024 18:51:36
18906,11,17696,15/6/2025 09:50:01
18907,8,7496,12/7/2024 00:15:30
18908,11,6495,21/5/2022 13:27:35
18909,3,5983,7/10/2022 05:40:07
18910,10,9605,17/7/2023 22:29:55
18911,6,1028,7/9/2025 17:40:37
18912,3,7721,23/8/2025 11:46:33
18913,8,13577,2/10/2023 15:52:37
18914,8,15351,1/11/2025 10:44:35
18915,4,1246,30/1/2024 06:06:45
18916,2,12579,17/6/2025 14:37:12
18917,1,12922,22/11/2024 07:53:58
18918,4,19966,25/11/2025 11:09:45
18919,1,6854,5/11/2024 03:32:06
18920,1,16334,5/3/2023 09:36:16
18921,5,1484,2/1/2022 20:26:21
18922,1,16042,4/3/2024 14:13:41
18923,6,12602,1/9/2022 07:01:45
18924,9,17135,4/9/2024 06:38:35
18925,3,4278,11/5/2024 10:43:22
18926,2,9219,3/3/2023 11:32:11
18927,4,1376,12/4/2025 05:03:52
18928,11,1367,24/2/2022 00:37:40
18929,5,7816,9/11/2025 17:48:04
18930,2,19555,29/11/2023 16:10:57
18931,7,6942,10/9/2024 17:03:39
18932,9,14120,26/3/2022 01:27:06
18933,4,18619,30/8/2023 19:30:23
18934,3,9413,11/1/2023 12:45:37
18935,6,204,10/3/2025 17:59:01
18936,4,4075,30/5/2022 13:17:47
18937,4,18925,19/9/2022 14:42:06
18938,7,14696,11/3/2022 23:51:04
18939,8,3684,29/1/2022 10:46:30
18940,3,12210,18/6/2022 22:00:06
18941,7,14091,22/10/2023 10:38:51
18942,6,18278,18/8/2024 00:20:29
18943,9,19337,15/3/2025 11:29:21
18944,9,11062,17/9/2024 10:58:42
18945,8,17860,15/2/2025 20:13:15
18946,7,9073,29/11/2023 13:58:27
18947,2,19376,31/3/2022 09:14:48
18948,5,15316,27/12/2025 11:53:13
18949,1,14872,6/9/2025 03:04:40
18950,4,4299,5/8/2023 20:05:14
18951,3,8488,17/12/2025 22:00:22
18952,7,6803,31/1/2023 10:48:55
18953,6,14251,22/6/2022 22:23:35
18954,3,1739,17/12/2023 14:01:42
18955,11,18524,22/12/2025 17:52:48
18956,2,13781,5/10/2022 09:48:01
18957,11,10870,13/4/2022 01:39:04
18958,3,2718,26/9/2023 00:54:36
18959,6,14055,24/8/2022 00:38:29
18960,1,10946,16/10/2024 11:14:45
18961,9,6454,1/11/2022 17:26:59
18962,6,19916,30/4/2022 06:07:09
18963,10,14091,9/9/2024 05:34:45
18964,2,13475,21/10/2025 10:40:21
18965,4,14964,19/12/2025 02:37:27
18966,10,6232,13/10/2022 18:56:35
18967,3,4101,2/8/2023 04:23:02
18968,8,13700,25/9/2022 20:06:00
18969,10,17279,21/1/2024 00:28:18
18970,5,8100,16/4/2022 15:59:02
18971,4,8767,4/5/2025 06:48:47
18972,10,9359,24/7/2023 23:06:20
18973,9,2043,15/12/2023 04:40:30
18974,7,17347,14/11/2022 04:18:31
18975,1,14851,18/2/2023 05:40:53
18976,6,11615,29/7/2025 22:10:48
18977,9,7560,4/6/2022 04:42:54
18978,1,7580,20/12/2024 08:42:33
18979,10,9878,7/1/2023 04:20:55
18980,6,7874,12/12/2023 12:46:09
18981,3,954,4/3/2024 16:33:05
18982,11,14921,5/3/2023 21:36:06
18983,8,9128,15/5/2022 07:08:29
18984,3,748,22/6/2023 21:11:52
18985,3,17028,26/4/2022 15:25:05
18986,11,13017,9/10/2023 01:46:55
18987,3,10419,6/12/2024 23:03:27
18988,8,10538,8/5/2022 06:48:13
18989,3,5626,11/2/2025 01:41:26
18990,5,11716,27/2/2022 05:21:17
18991,3,16785,22/7/2023 10:15:58
18992,1,7150,13/11/2024 02:00:59
18993,10,15496,10/2/2022 21:51:30
18994,8,8503,12/6/2022 06:32:46
18995,5,9560,23/4/2023 20:13:08
18996,7,17144,28/10/2023 11:19:37
18997,9,5009,28/10/2025 05:37:14
18998,8,14801,14/6/2023 07:47:20
18999,9,8604,1/5/2023 11:56:46
19000,3,15233,6/5/2024 23:45:02
19001,6,1257,24/2/2022 14:41:49
19002,11,7771,22/5/2023 15:07:58
19003,6,7195,19/10/2023 20:29:14
19004,11,2425,9/4/2023 02:47:26
19005,4,1852,11/4/2022 10:28:55
19006,8,7258,19/7/2025 05:09:19
19007,6,17571,11/3/2024 02:51:24
19008,5,10197,8/2/2022 10:59:27
19009,11,15885,24/5/2023 21:40:55
19010,10,130,19/4/2024 14:43:00
19011,5,15706,27/7/2022 19:31:18
19012,2,8233,10/12/2025 06:36:59
19013,7,9658,26/9/2022 04:33:41
19014,6,2222,5/4/2024 02:16:49
19015,11,17910,12/10/2023 09:44:05
19016,5,5920,12/11/2022 21:58:06
19017,10,9504,16/1/2022 21:20:22
19018,10,9979,1/4/2024 15:20:18
19019,10,2835,12/10/2025 10:27:00
19020,10,761,14/10/2024 21:29:11
19021,6,13331,3/11/2024 12:22:11
19022,7,2060,9/12/2022 03:03:20
19023,1,16870,23/2/2023 22:57:59
19024,6,14617,19/10/2023 18:27:02
19025,7,5529,27/9/2022 01:57:28
19026,9,82,24/9/2024 17:08:53
19027,4,1510,19/11/2024 22:09:37
19028,4,18801,9/3/2023 04:04:45
19029,11,19744,21/3/2025 12:44:48
19030,1,16522,11/11/2025 11:16:36
19031,4,2089,29/1/2024 17:05:45
19032,8,19192,27/6/2024 00:46:34
19033,1,7612,1/10/2022 07:06:23
19034,3,14900,22/4/2023 04:09:16
19035,3,10142,11/1/2024 10:19:18
19036,6,9124,23/9/2024 19:34:33
19037,6,3331,5/2/2023 19:46:33
19038,2,3189,1/10/2022 17:53:32
19039,10,10906,16/7/2025 11:10:33
19040,4,8053,30/1/2023 04:17:52
19041,2,18899,1/3/2023 11:10:46
19042,6,14874,8/4/2024 01:50:11
19043,2,6957,5/9/2023 13:16:52
19044,3,6899,8/9/2022 20:02:16
19045,11,11397,27/5/2022 14:35:24
19046,3,2062,4/3/2025 17:13:40
19047,9,5868,10/2/2023 04:48:13
19048,5,13498,25/4/2024 06:50:14
19049,5,9670,6/2/2023 20:27:23
19050,2,11151,27/12/2023 04:27:20
19051,11,4981,15/12/2023 12:00:31
19052,5,7670,4/4/2025 18:28:58
19053,6,17562,9/7/2023 04:05:27
19054,3,4516,24/9/2022 09:21:01
19055,4,9548,1/3/2023 19:19:49
19056,2,16873,29/5/2023 05:19:37
19057,5,12138,10/10/2022 23:59:34
19058,8,9146,14/1/2025 02:38:20
19059,9,8253,17/6/2023 17:48:51
19060,4,13223,18/2/2024 09:50:03
19061,11,15566,12/8/2023 04:46:58
19062,3,11515,13/6/2024 11:09:53
19063,6,7401,11/3/2024 09:39:28
19064,11,7951,31/12/2024 14:27:23
19065,7,13647,7/3/2023 10:35:45
19066,8,13456,23/1/2022 23:09:02
19067,10,11875,30/9/2025 01:37:40
19068,3,16892,4/12/2022 06:06:14
19069,2,7095,9/3/2022 04:28:28
19070,7,9908,26/4/2023 10:01:30
19071,6,13838,31/1/2022 21:49:50
19072,10,14538,11/7/2023 23:45:28
19073,8,18690,8/2/2023 09:07:41
19074,1,14106,20/4/2022 21:23:47
19075,10,2812,3/1/2023 12:01:09
19076,6,10328,2/6/2025 11:07:06
19077,6,19392,23/1/2023 18:08:53
19078,5,18045,20/10/2022 14:54:24
19079,5,12037,18/1/2025 04:49:31
19080,3,9411,22/3/2025 08:20:42
19081,2,12973,31/3/2022 19:26:19
19082,2,5717,25/8/2025 19:42:42
19083,6,408,22/11/2023 02:06:56
19084,10,3614,12/1/2023 14:41:46
19085,11,19399,16/1/2024 00:08:22
19086,5,8119,27/9/2025 16:09:14
19087,5,15024,23/5/2022 03:31:05
19088,10,16803,20/4/2025 08:38:47
19089,2,6313,3/2/2025 02:26:01
19090,3,9870,30/11/2022 19:40:36
19091,7,10298,28/6/2022 08:26:01
19092,9,3375,14/9/2022 01:49:48
19093,3,623,9/7/2025 21:52:11
19094,4,19273,29/12/2023 01:40:21
19095,7,17429,14/3/2025 03:28:59
19096,1,4095,22/9/2024 07:11:43
19097,7,586,1/12/2025 08:41:06
19098,3,7217,18/11/2023 01:42:12
19099,4,19222,16/6/2024 06:52:01
19100,11,2745,15/5/2025 07:40:50
19101,10,1995,16/12/2025 11:13:40
19102,7,7167,10/9/2023 16:47:36
19103,8,10111,29/1/2025 15:54:37
19104,8,15411,29/6/2024 05:20:33
19105,9,5197,18/10/2024 10:32:54
19106,4,17474,13/6/2024 22:23:19
19107,7,5898,16/5/2023 18:35:37
19108,11,115,9/4/2022 16:01:14
19109,7,14582,28/9/2023 14:43:02
19110,11,1203,31/1/2023 07:43:48
19111,10,15496,7/2/2024 05:56:27
19112,11,17679,19/9/2025 12:50:10
19113,3,18436,4/6/2024 09:43:51
19114,7,11416,26/4/2022 05:26:37
19115,8,1962,17/4/2024 01:56:53
19116,6,4272,17/12/2022 15:01:50
19117,2,10167,30/5/2022 07:17:06
19118,9,15452,11/5/2023 20:54:32
19119,7,18996,25/9/2025 02:05:27
19120,7,9957,18/4/2025 08:50:20
19121,2,18025,7/4/2025 01:23:48
19122,10,15885,23/1/2023 12:52:11
19123,1,5688,4/7/2022 09:31:10
19124,5,13945,18/5/2022 05:10:07
19125,4,9098,9/2/2024 03:12:41
19126,10,1334,31/8/2024 13:35:50
19127,3,7917,5/2/2024 22:13:27
19128,5,8392,19/6/2023 01:20:45
19129,10,2379,8/2/2023 02:01:37
19130,9,1645,12/2/2024 15:27:19
19131,5,13684,14/4/2023 14:35:31
19132,9,6361,27/9/2022 18:11:26
19133,8,5569,9/3/2023 21:51:19
19134,8,7872,10/5/2025 15:50:57
19135,6,2498,3/8/2024 12:50:16
19136,9,9254,15/3/2022 23:15:25
19137,5,19953,3/9/2024 18:15:44
19138,2,5918,16/6/2023 08:28:47
19139,7,17715,18/11/2023 04:05:30
19140,3,8530,14/3/2022 11:58:16
19141,4,18260,19/12/2022 04:56:17
19142,9,9558,17/7/2023 16:05:00
19143,3,509,6/6/2022 00:19:29
19144,7,8789,27/9/2023 07:46:56
19145,3,4965,7/12/2024 00:36:12
19146,10,12877,30/5/2025 03:48:03
19147,6,8766,19/11/2023 05:59:53
19148,11,652,15/2/2024 06:59:35
19149,4,337,24/2/2025 20:32:58
19150,2,8674,15/8/2022 23:01:55
19151,4,13368,10/8/2024 14:53:04
19152,11,9320,3/8/2025 13:16:26
19153,9,5950,21/11/2025 07:46:59
19154,1,13267,7/12/2024 05:00:42
19155,9,2261,11/2/2022 05:00:06
19156,3,9405,3/11/2023 19:27:15
19157,11,18467,2/6/2025 22:04:09
19158,6,11598,28/4/2024 07:51:42
19159,8,18015,29/10/2025 11:18:50
19160,7,17309,22/3/2023 22:31:28
19161,3,17223,8/3/2022 08:51:35
19162,7,16595,3/2/2025 06:52:38
19163,5,6563,1/4/2023 17:28:14
19164,9,12457,10/7/2022 14:23:34
19165,11,2281,21/6/2025 21:54:46
19166,3,915,4/6/2022 09:42:46
19167,2,4596,25/5/2024 02:06:47
19168,1,7142,9/4/2022 21:45:05
19169,1,18281,11/12/2024 04:41:14
19170,9,9479,20/3/2023 23:31:47
19171,9,15955,4/9/2022 04:06:43
19172,6,13031,4/12/2022 18:16:12
19173,5,1974,21/1/2023 18:41:31
19174,6,12054,7/7/2023 04:12:55
19175,3,8525,1/7/2024 14:21:14
19176,3,19858,24/3/2022 19:36:14
19177,9,12801,17/9/2025 09:04:58
19178,2,6072,1/10/2025 23:32:42
19179,4,4394,9/12/2024 08:19:36
19180,5,5822,30/6/2022 13:19:27
19181,3,4055,29/7/2023 04:46:37
19182,5,7657,11/2/2025 19:20:17
19183,8,8804,27/12/2025 21:33:46
19184,4,3657,25/6/2024 16:02:38
19185,3,11690,11/10/2022 02:22:28
19186,4,1592,16/8/2022 21:56:25
19187,8,13486,1/11/2023 14:00:35
19188,10,16192,24/10/2024 17:16:57
19189,2,9388,13/10/2024 08:44:04
19190,3,3035,11/6/2025 03:07:22
19191,8,1873,29/7/2024 05:34:36
19192,4,13410,18/8/2025 13:53:50
19193,5,9490,15/4/2023 02:39:17
19194,11,16497,4/8/2022 23:57:36
19195,4,14966,20/10/2025 02:15:21
19196,7,6342,14/3/2025 10:38:38
19197,8,5872,22/2/2022 18:54:25
19198,3,14354,11/4/2024 16:42:58
19199,11,17674,7/11/2022 05:42:14
19200,8,4141,11/9/2024 11:28:12
19201,4,13017,25/3/2025 21:49:34
19202,4,20,3/8/2024 03:34:44
19203,4,11407,5/6/2025 04:09:03
19204,8,2256,31/7/2023 21:55:37
19205,8,5602,7/5/2023 03:26:03
19206,8,10215,5/5/2023 01:12:45
19207,9,14097,5/9/2025 08:38:25
19208,7,8065,19/11/2024 16:18:03
19209,9,10565,30/5/2025 02:42:10
19210,5,1432,23/10/2023 17:25:27
19211,1,1127,26/3/2023 17:02:46
19212,5,4102,9/11/2025 19:16:07
19213,6,10714,31/5/2022 07:24:12
19214,8,12467,2/2/2022 06:33:57
19215,4,7237,2/11/2025 02:11:34
19216,8,4036,16/2/2025 22:16:24
19217,8,13173,20/10/2022 18:24:46
19218,4,19024,21/12/2023 09:28:41
19219,6,663,15/12/2023 03:03:16
19220,5,12386,24/4/2024 01:42:12
19221,9,5664,28/5/2025 12:30:22
19222,4,10737,31/12/2024 12:14:50
19223,7,8727,8/7/2023 12:40:28
19224,10,12569,3/2/2022 16:27:44
19225,4,11601,3/9/2024 20:41:38
19226,4,4829,15/6/2024 04:31:46
19227,10,3515,25/7/2023 15:26:45
19228,6,9671,6/1/2022 19:19:00
19229,7,5255,28/7/2024 15:49:10
19230,2,12865,4/11/2023 13:49:23
19231,10,17895,30/8/2022 21:05:04
19232,5,18714,23/9/2022 08:16:52
19233,5,9849,2/3/2023 16:32:59
19234,7,13255,19/11/2025 12:54:11
19235,7,16669,29/10/2025 19:37:16
19236,6,5184,24/11/2025 17:44:20
19237,8,6292,13/12/2022 22:33:59
19238,6,11123,23/7/2024 15:31:19
19239,4,3336,8/2/2022 18:08:26
19240,11,905,29/2/2024 08:02:50
19241,2,8051,6/9/2024 03:35:41
19242,3,18657,16/11/2023 08:18:30
19243,3,11886,27/10/2022 17:04:23
19244,5,11724,16/11/2023 07:50:44
19245,9,17291,5/8/2024 02:17:58
19246,4,9525,22/10/2024 12:09:07
19247,3,18238,10/3/2022 09:42:44
19248,8,14113,28/11/2024 21:16:29
19249,5,13056,4/8/2024 16:14:54
19250,9,16140,18/2/2022 22:50:30
19251,8,15353,28/6/2023 19:13:46
19252,1,4795,30/5/2023 11:59:00
19253,5,5886,12/4/2024 22:38:32
19254,3,1469,5/10/2022 16:53:16
19255,7,7403,2/12/2025 00:09:06
19256,11,18412,5/2/2022 00:38:54
19257,9,19098,8/1/2023 17:44:43
19258,4,136,16/2/2024 15:33:43
19259,10,9201,24/10/2024 10:22:57
19260,11,4743,23/1/2024 16:16:24
19261,3,1051,31/1/2025 13:13:00
19262,3,10425,27/5/2025 07:09:10
19263,5,13616,31/3/2022 23:18:33
19264,10,9428,5/12/2025 18:42:18
19265,9,2123,17/4/2023 16:58:29
19266,9,6155,2/12/2025 18:43:11
19267,5,17054,4/8/2025 00:35:13
19268,5,19933,20/9/2025 09:44:10
19269,10,7897,20/2/2025 01:08:51
19270,3,11662,16/2/2023 03:59:15
19271,1,16280,11/2/2022 03:13:55
19272,3,17909,16/9/2024 18:07:06
19273,7,17540,21/1/2023 17:41:02
19274,8,11843,11/5/2023 02:25:54
19275,1,5121,7/5/2023 18:54:45
19276,6,11119,25/11/2022 13:02:09
19277,8,6482,11/6/2023 07:11:37
19278,5,2509,15/2/2025 02:23:03
19279,8,16206,12/6/2024 14:18:54
19280,11,4726,12/6/2022 07:10:33
19281,7,8055,12/1/2024 05:11:26
19282,11,13915,9/8/2024 14:19:06
19283,6,13729,27/6/2023 01:28:11
