IdJogoFutebol,IdEquipa1FK,IdEquipa2FK,IDEquipaVencedora,GolosEquipa1,GolosEquipa2,HorarioJogo,Localizacao,Status
5360,88,3371,88,8,3,06/05/2021,Rm. 38  6-1-13  Miyanomori 4 Jo  Chuo Ward  Sapporo  Japan,Finished
5361,4885,1007,1007,1,10,17/02/2001,Room 43  CR Building  57 2nd Zhongshan Road  Yuexiu District  Guangzhou  China,Finished
5362,1126,2175,1126,9,6,28/08/2014,Unit 20  Oxford Eco Centre  462 Whitehouse Lane  Huntingdon Rd  Cambridge  CB3 0LX  United Kingdom,Finished
5363,617,5750,,3,3,14/02/2019,Room 29  CR Building  370 Yueliu Rd  Fangshan District  Beijing  China,Finished
5364,3707,2465,3707,5,4,05/06/2019,354 Tremont Road Apt 4  Columbus  GA 43212  United States,Finished
5365,4761,1554,4761,5,3,18/03/2018,Room 40  917 West Chang'an Avenue  Xicheng District  Beijing  China,Finished
5366,3509,4672,4672,0,7,17/05/2013,Block 3  785 New Street  Birmingham  B2 4DB  United Kingdom,Finished
5367,1887,3249,1887,10,8,22/05/2016,38-kai  2-5-14 Chitose  Atsuta Ward  Nagoya  Japan,Finished
5368,5899,2231,5899,8,4,18/01/2006,49F  454 Xiaoping E Rd  Baiyun   Guangzhou  China,Finished
5369,1420,4922,1420,7,4,02/03/2007,Unit 28  Oxford Eco Centre  757 Silver St  Newnham  Cambridge  CB3 9EL  United Kingdom,Finished
5370,6086,4677,4677,3,4,02/02/2022,16F  3-27-18 Higashitanabe  Higashisumiyoshi Ward  Osaka  Japan,Finished
5371,3284,3928,3284,9,3,02/02/2009,Room 38  842 Jiangnan West Road  Haizhu District  Guangzhou  China,Finished
5372,4724,5691,,6,6,16/09/2006,Unit 39  Oxford Eco Centre  617 Little Clarendon St  Oxford  OX1 2HU  United Kingdom,Finished
5373,229,1013,1013,1,9,15/10/2021,No.29 building  535 Huanqu South Street 2nd Alley  Dongguan  China,Finished
5374,5964,3510,3510,4,8,11/08/2018,Unit 29  Oxford Eco Centre  646 Redfern St  Liverpool  L20 8JB  United Kingdom,Finished
5375,3237,25,3237,5,3,12/04/2002,Flat 21  496 New Wakefield St  Manchester  M1 5NP  United Kingdom,Finished
5376,2766,2141,2766,6,3,22/03/2016,29F  971 NO.6  YuShuang Road  ChengHua Distric  Chengdu  China,Finished
5377,1584,5708,5708,5,10,29/03/2002,Flat 4  280 Papworth Rd  Trumpington  Cambridge  CB2 0AY  United Kingdom,Finished
5378,1116,1732,1732,8,10,07/12/2012,No.21 building  192 Huaxia St  Jinghua Shangquan  Zhongshan  China,Finished
5379,1256,2786,1256,3,1,18/11/2007,Rm. 12  5-2-18 Kikusui 3 Jo  Shiroishi Ward  Sapporo  Japan,Finished
5380,6102,1025,1025,6,10,14/11/2012,Flat 5  978 Trafalgar Square  Charing Cross  Liverpool  WC2N 4JJ  United Kingdom,Finished
5381,104,5093,5093,5,9,11/02/2001,50-kai  2 3-803 Kusunokiajima  Kita Ward  Nagoya  Japan,Finished
5382,5720,4411,5720,2,1,20/10/2005,No.28 Main building  396 Narborough Rd  Leicester  LE3 2FT  United Kingdom,Finished
5383,2961,812,2961,4,1,01/07/2010,93 Central Avenue 3rd Floor  Albany  NY 12205  United States,Finished
5384,462,2517,2517,1,8,08/03/2022,Room 20  CR Building  199 East Wangfujing Street  Dongcheng District   Beijing  China,Finished
5385,4112,3718,4112,8,5,17/05/2004,43F  5-2-1 Kikusui 3 Jo  Shiroishi Ward  Sapporo  Japan,Finished
5386,4505,256,256,3,10,06/04/2010,Unit 35  Oxford Eco Centre  638 Osney Mead  Oxford  OX2 0ES  United Kingdom,Finished
5387,4396,894,4396,10,2,01/09/2020,167 West Market Street Apartment 1  Akron  OH 44333  United States,Finished
5388,3889,2038,2038,1,4,06/01/2008,11F  744 Middle Huaihai Road  Huangpu District  Shanghai  China,Finished
5389,5398,4951,4951,1,6,06/03/2020,25F  13-3-13 Toyohira 3 Jo  Toyohira Ward  Sapporo  Japan,Finished
5390,5044,4933,4933,4,10,03/05/2014,900 Bergen St Apartment 12  Brooklyn  NY 11217  United States,Finished
5391,1645,1827,1645,7,4,24/05/2020,No.21 building  810 Yueliu Rd  Fangshan District  Beijing  China,Finished
5392,2851,3330,2851,6,4,18/04/2022,Block 35  496 49/50 Strand  Charing Cross  Liverpool  WC2N 5LH  United Kingdom,Finished
5393,4739,4753,4753,2,8,13/09/2007,No.15 building  618 Jiangnan West Road  Haizhu District  Guangzhou  China,Finished
5394,2461,1898,1898,1,6,21/07/2005,No.40 building  No.770  Dongsan Road  Erxianqiao  Chenghua District  Chengdu  China,Finished
5395,5459,2726,,8,8,08/05/2013,752 North Michigan Ave Suite 49  Chicago  IL 60611  United States,Finished
5396,4356,5405,5405,0,10,03/05/2011,Room 34  594 Xue Yuan Yi Xiang  Longgang  Shenzhen  China,Finished
5397,351,3287,351,9,6,28/09/2008,Room 23  734 Jianxiang Rd  Pudong  Shanghai  China,Finished
5398,4635,3354,4635,4,2,15/02/2013,684 Broadway Apt 27  Albany  NY 12207  United States,Finished
5399,3475,4941,3475,4,2,21/04/2002,Flat 37  921 Silver St  Newnham  Cambridge  CB3 9EL  United Kingdom,Finished
5400,5001,6206,5001,10,9,24/10/2006,695 Central Avenue Suite 32  Albany  NY 12205  United States,Finished
5401,1239,3674,3674,5,8,07/04/2002,Rm. 36  1-6-20  Marunouchi  Chiyoda-ku  Tokyo  Japan,Finished
5402,254,2187,2187,4,7,02/10/2016,Unit 11  Oxford Eco Centre  369 The Pavilion  Lammas Field  Driftway  Cambridge  CB3 9PA  United Kingdom,Finished
5403,3544,4872,,9,9,07/01/2018,267 Fern Street Suite 3  Akron  OH 44307  United States,Finished
5404,263,5608,5608,7,8,28/06/2005,192 Broadway Apartment 47  Albany  NY 12207  United States,Finished
5405,1018,5844,,9,9,20/06/2017,Rm. 25  5-19-17 Shinei 4 Jo  Kiyota Ward  Sapporo  Japan,Finished
5406,2177,2242,2177,9,4,12/02/2007,No.31 Main building  885 Cannon Street  Birmingham  B2 5EE  United Kingdom,Finished
5407,379,543,379,8,7,12/12/2002,Unit 30  Oxford Eco Centre  57 Papworth Rd  Trumpington  Cambridge  CB2 0AY  United Kingdom,Finished
5408,533,760,760,1,4,08/10/2004,No.35 building  463 Binchuan Rd  Minhang District  Shanghai  China,Finished
5409,2701,5032,2701,4,3,17/10/2021,Flat 45  410 Stephenson Street  Birmingham  B2 4BL  United Kingdom,Finished
5410,1723,1794,1794,2,9,24/07/2022,Rm. 47  2-3-6 Yoyogi  Shibuya-ku  Tokyo  Japan,Finished
5411,1867,1525,1525,1,6,28/04/2002,Flat 25  259 Pollen Street  London  W1S 1NG  United Kingdom,Finished
5412,2824,1183,1183,0,9,27/07/2012,420 West Houston Street 3rd Floor  New York  NY 10014  United States,Finished
5413,4385,2919,2919,7,8,25/05/2019,318 Alameda Street Suite 13  Los Angeles  CA 90002  United States,Finished
5414,5652,1533,1533,3,6,09/07/2009,Block 43  142 Cannon Street  Birmingham  B2 5EE  United Kingdom,Finished
5415,2106,733,733,1,6,27/05/2003,13F  1-6-2  Marunouchi  Chiyoda-ku  Tokyo  Japan,Finished
5416,1790,2651,,9,9,20/12/2004,Flat 7  455 Hanover St  Liverpool  L1 4AF  United Kingdom,Finished
5417,2385,4067,4067,0,5,10/10/2020,24 S Broadway Suite 41  Los Angeles  CA 90015  United States,Finished
5418,654,5420,5420,3,7,24/11/2019,Rm. 48  18 1-1 Honjocho  Yamatokoriyama  Nara  Japan,Finished
5419,2480,1975,2480,7,3,26/08/2006,790 Grape Street 3rd Floor  Los Angeles  CA 90002  United States,Finished
5420,2811,4477,2811,3,0,12/01/2019,Room 40  308 West Chang'an Avenue  Xicheng District  Beijing  China,Finished
5421,2328,3132,3132,3,9,05/02/2013,622 Diplomacy Drive Apartment 50  Columbus  GA 43228  United States,Finished
5422,4431,5827,5827,7,9,05/06/2013,Block 19  754 Lodge Ln  Toxteth  Liverpool  L8 0SP  United Kingdom,Finished
5423,3192,2149,2149,5,10,07/12/2004,No.7 Main building  775 Sackville St  Manchester  M1 3BB  United Kingdom,Finished
5424,5880,1044,1044,4,9,08/04/2013,411 Columbia St 3rd Floor  Brooklyn  NY 11231  United States,Finished
5425,1343,5045,5045,6,8,05/04/2007,367 Broadway 3rd Floor  Albany  NY 12207  United States,Finished
5426,2378,2013,2013,6,10,03/12/2016,Room 2  976 Zhongshan 5th Rd  Zimaling Shangquan  Zhongshan  China,Finished
5427,4482,981,981,1,7,07/02/2005,586 Collier Road Suite 29  Akron  OH 44320  United States,Finished
5428,6192,6047,6192,7,5,28/03/2008,No.28 building  840 Tianbei 1st Rd  Luohu District  Shenzhen  China,Finished
5429,5044,6198,,4,4,24/08/2018,No.10 building  846 Qingshuihe 1st Rd  Luohu District  Shenzhen  China,Finished
5430,4813,2007,2007,1,7,03/02/2006,No.42 building  750 Dong Zhi Men  Dongcheng District  Beijing  China,Finished
5431,5,840,840,3,7,12/02/2020,27-kai  10 3-803 Kusunokiajima  Kita Ward  Nagoya  Japan,Finished
5432,21,5322,21,4,2,25/02/2022,No.19 Main building  79 Papworth Rd  Trumpington  Cambridge  CB2 0AY  United Kingdom,Finished
5433,2892,2809,2809,4,8,03/03/2008,44-kai  9 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Finished
5434,4735,213,4735,6,3,29/04/2015,Unit 50  Oxford Eco Centre  99 Pollen Street  London  W1S 1NG  United Kingdom,Finished
5435,1382,735,,3,3,21/10/2005,705 West Houston Street Apt 15  New York  NY 10014  United States,Finished
5436,1524,2549,1524,9,5,31/01/2006,Unit 11  Oxford Eco Centre  215 Stephenson Street  Birmingham  B2 4BL  United Kingdom,Finished
5437,4739,3293,3293,2,9,17/04/2002,Rm. 29  1-1-6 Deshiro  Nishinari Ward  Osaka  Japan,Finished
5438,334,4664,4664,2,7,16/03/2001,972 North Michigan Ave Suite 5  Chicago  IL 60611  United States,Finished
5439,4386,1709,4386,8,4,17/06/2017,No.33 Main building  445 Abingdon Rd  Cumnor  Oxford  OX2 9QN  United Kingdom,Finished
5440,1993,219,1993,6,3,04/03/2004,Room 43  CR Building  285 East Wangfujing Street  Dongcheng District   Beijing  China,Finished
5441,5391,223,5391,9,1,01/08/2015,Rm. 1  2-3-12 Yoyogi  Shibuya-ku  Tokyo  Japan,Finished
5442,3288,740,3288,3,2,22/05/2008,827 Wall Street 3rd Floor  Los Angeles  CA 90003  United States,Finished
5443,4748,1772,4748,10,8,04/02/2015,15F  17 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Finished
5444,4160,3904,3904,3,4,22/06/2003,Block 19  312 Edward Ave  Braunstone Town  Leicester  LE3 2PD  United Kingdom,Finished
5445,1189,918,918,5,9,30/03/2021,Flat 37  990 Mosley St  Manchester  M2 3AQ  United Kingdom,Finished
5446,4903,4415,,9,9,12/12/2012,No.44 building  679 Ganlan Rd  Pudong  Shanghai  China,Finished
5447,4591,1970,1970,7,8,09/03/2005,66 Fern Street Apartment 16  Akron  OH 44307  United States,Finished
5448,2599,3398,2599,7,1,20/07/2022,Rm. 33  1-6-15  Marunouchi  Chiyoda-ku  Tokyo  Japan,Finished
5449,2229,3326,3326,5,9,22/02/2007,475 Bergen St Suite 23  Brooklyn  NY 11217  United States,Finished
5450,5704,1975,,7,7,27/09/2019,No.21 building  663 68 Qinghe Middle St  Haidian District  Beijing  China,Finished
5451,1459,5175,5175,1,2,07/04/2022,32F  3-19-6 Shimizu  Kita Ward  Nagoya  Japan,Finished
5452,4199,1527,,9,9,21/03/2005,No.24 Main building  387 Regent Street  London  W1B 2LX  United Kingdom,Finished
5453,1156,1580,1580,0,7,24/08/2016,No.46 Main building  962 New Wakefield St  Manchester  M1 5NP  United Kingdom,Finished
5454,4273,4699,4273,6,4,25/10/2012,645 Wooster Street Apartment 21  New York  NY 10012  United States,Finished
5455,4702,5152,5152,9,10,24/09/2012,342 Wicklow Road Suite 47  Columbus  GA 43204  United States,Finished
5456,5964,3750,3750,3,6,20/03/2009,Block 11  549 Little Clarendon St  Oxford  OX1 2HU  United Kingdom,Finished
5457,4002,203,203,2,7,30/11/2014,No.33 building  5 Shennan Ave  Futian District  Shenzhen  China,Finished
5458,6174,3645,6174,5,3,08/11/2009,22F  3-27-19 Higashitanabe  Higashisumiyoshi Ward  Osaka  Japan,Finished
5459,469,4461,469,6,2,17/08/2002,Rm. 17  1-5-10  Higashi-Shimbashi  Minato-ku  Tokyo  Japan,Finished
5460,3089,2968,2968,2,5,15/05/2017,261 Wooster Street Apartment 19  New York  NY 10012  United States,Finished
5461,448,4490,4490,3,6,21/11/2019,Block 16  530 New Street  Birmingham  B2 4DB  United Kingdom,Finished
5462,4981,1814,4981,7,5,02/09/2019,732 Central Avenue Apartment 23  Albany  NY 12205  United States,Finished
5463,5740,3289,3289,0,3,05/07/2003,17-kai  1-7-16 Omido  Higashiosaka  Osaka  Japan,Finished
5464,5486,2510,5486,8,7,21/12/2013,Room 2  129 Dongtai 5th St  Dongguan  China,Finished
5465,1068,1228,1228,5,7,21/08/2004,No.29 building  137 Binchuan Rd  Minhang District  Shanghai  China,Finished
5466,863,4411,863,9,3,06/04/2010,Block 6  826 Papworth Rd  Trumpington  Cambridge  CB2 0AY  United Kingdom,Finished
5467,232,2286,2286,1,7,27/02/2006,885 Fifth Avenue Apartment 25  New York  NY 10017  United States,Finished
5468,1436,1103,1436,10,9,05/05/2014,22F  6-1-16  Miyanomori 4 Jo  Chuo Ward  Sapporo  Japan,Finished
5469,1880,221,1880,8,6,17/07/2007,Block 9  551 Lower Temple Street  Birmingham  B2 4JD  United Kingdom,Finished
5470,189,1573,1573,9,10,27/12/2012,No.39 Main building  521 Aigburth Rd  Aigburth  Liverpool  L17 9PE  United Kingdom,Finished
5471,30,3655,30,7,0,14/12/2012,Flat 28  431 Wyngate Dr  Leicester  LE3 0UW  United Kingdom,Finished
5472,4011,4243,4011,10,2,15/04/2016,Room 15  CR Building  258 Tianhe Road  Tianhe District  Guangzhou  China,Finished
5473,5346,66,,9,9,28/03/2022,No.12 building  415 68 Qinghe Middle St  Haidian District  Beijing  China,Finished
5474,5864,598,5864,6,1,05/02/2012,Flat 18  506 Narborough Rd  Leicester  LE3 2FT  United Kingdom,Finished
5475,1936,5154,1936,3,2,26/12/2019,Block 47  776 Sackville St  Manchester  M1 3BB  United Kingdom,Finished
5476,1761,4957,1761,5,2,13/11/2019,202 Wooster Street Suite 32  New York  NY 10012  United States,Finished
5477,1405,2498,1405,10,4,03/12/2018,49F  13-3-12 Toyohira 3 Jo  Toyohira Ward  Sapporo  Japan,Finished
5478,1643,976,976,4,5,05/04/2006,45F  1-6-18  Marunouchi  Chiyoda-ku  Tokyo  Japan,Finished
5479,4534,5412,5412,4,6,19/02/2003,445 West Houston Street Apt 46  New York  NY 10014  United States,Finished
5480,3483,5699,,9,9,18/04/2014,155 Flatbush Ave 3rd Floor  Brooklyn  NY 11225  United States,Finished
5481,1858,1942,,6,6,16/08/2005,8F  3-27-16 Higashitanabe  Higashisumiyoshi Ward  Osaka  Japan,Finished
5482,2224,5858,5858,1,3,10/03/2007,Flat 16  839 Sackville St  Manchester  M1 3BB  United Kingdom,Finished
5483,1850,1482,1482,4,8,16/11/2000,No.5 building  874 West Chang'an Avenue  Xicheng District  Beijing  China,Finished
5484,4687,2633,2633,7,8,29/10/2007,24F  849 W Ring Rd  Buji Town  Longgang  Shenzhen  China,Finished
5485,3613,1158,1158,6,7,05/11/2018,Rm. 45  2-1-13 Kaminopporo 1 Jo  Atsubetsu Ward  Sapporo  Japan,Finished
5486,2224,4041,,5,5,19/12/2016,942 Diplomacy Drive Apt 35  Columbus  GA 43228  United States,Finished
5487,4355,5634,4355,6,2,11/02/2003,23F  5-2-20 Higashi Gotanda  Shinagawa-ku   Tokyo  Japan,Finished
5488,2969,4412,4412,1,9,06/05/2006,Rm. 28  3-15-3 Ginza  Chuo-ku  Tokyo  Japan,Finished
5489,1256,5028,5028,2,10,12/03/2022,No.20 building  168 68 Qinghe Middle St  Haidian District  Beijing  China,Finished
5490,4942,168,4942,7,5,08/05/2009,No.8 building  343 Xiaoping E Rd  Baiyun   Guangzhou  China,Finished
5491,3731,5772,,3,3,04/10/2017,Flat 10  439 Redfern St  Liverpool  L20 8JB  United Kingdom,Finished
5492,4137,5755,4137,5,2,26/09/2000,180 Central Avenue Apt 47  Albany  NY 12205  United States,Finished
5493,3247,3044,3247,2,0,23/09/2010,228 Broadway 3rd Floor  Albany  NY 12207  United States,Finished
5494,3141,2588,2588,0,3,07/11/2019,No.1 building  778 Shanhu Rd  Dongguan  China,Finished
5495,2880,5208,2880,8,7,01/01/2003,No.28 building  518 Ganlan Rd  Pudong  Shanghai  China,Finished
5496,2581,4460,2581,10,8,03/01/2008,112 Flatbush Ave Apartment 29  Brooklyn  NY 11225  United States,Finished
5497,1038,3001,1038,8,6,08/03/2018,28-kai  3 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Finished
5498,2928,3278,3278,5,9,21/02/2007,177 Sky Way Apartment 4  Los Angeles  CA 90043  United States,Finished
5499,194,2867,2867,2,9,04/12/2003,Rm. 28  13-3-14 Toyohira 3 Jo  Toyohira Ward  Sapporo  Japan,Finished
5500,1005,2377,,7,7,11/11/2014,Room 11  CR Building  861 Shennan E Rd  Cai Wu Wei  Luohu District  Shenzhen  China,Finished
5501,491,3427,,4,4,09/05/2001,656 Wicklow Road 3rd Floor  Columbus  GA 43204  United States,Finished
5502,1764,4876,1764,7,3,06/02/2010,No.8 building  54 3rd Section Hongxing Road  Jinjiang District  Chengdu  China,Finished
5503,1839,2442,2442,0,4,06/07/2020,20-kai  5-2-5 Higashi Gotanda  Shinagawa-ku   Tokyo  Japan,Finished
5504,1988,3836,1988,4,0,03/10/2011,Unit 24  Oxford Eco Centre  442 Mosley St  Manchester  M2 3AQ  United Kingdom,Finished
5505,4779,3641,3641,3,4,15/06/2002,34F  728 Xue Yuan Yi Xiang  Longgang  Shenzhen  China,Finished
5506,5495,5771,,2,2,19/07/2020,632 Lark Street Apt 3  Albany  NY 12210  United States,Finished
5507,2868,2272,2868,5,2,29/09/2015,No.38 Main building  962 Little Clarendon St  Oxford  OX1 2HU  United Kingdom,Finished
5508,3763,5932,3763,8,2,22/10/2012,Flat 26  911 Abingdon Rd  Cumnor  Oxford  OX2 9QN  United Kingdom,Finished
5509,5569,5835,5569,6,1,13/02/2013,Room 12  534 Tianbei 1st Rd  Luohu District  Shenzhen  China,Finished
5510,4741,3623,4741,8,3,19/11/2005,Flat 8  340 Cannon Street  Birmingham  B2 5EE  United Kingdom,Finished
5511,6182,2436,6182,5,4,01/07/2010,Room 4  686 Xue Yuan Yi Xiang  Longgang  Shenzhen  China,Finished
5512,3486,910,,7,7,29/04/2009,157 Rush Street Suite 39  Chicago  IL 60611  United States,Finished
5513,2238,815,2238,7,2,06/09/2015,715 1st Ave 3rd Floor  Brooklyn  NY 11220  United States,Finished
5514,1897,543,1897,4,3,13/08/2012,Block 37  60 Regent Street  London  W1B 2LX  United Kingdom,Finished
5515,6113,3850,6113,8,5,05/06/2000,843 Bank Street Apartment 4  New York  NY 10014  United States,Finished
5516,998,4122,4122,0,3,22/06/2022,No.26 Main building  891 Papworth Rd  Trumpington  Cambridge  CB2 0AY  United Kingdom,Finished
5517,773,3131,773,6,4,01/11/2012,No.29 building  581 East Wangfujing Street  Dongcheng District   Beijing  China,Finished
5518,2509,2877,2509,5,1,05/01/2012,742 East Alley Suite 19  Columbus  GA 43201  United States,Finished
5519,1558,1767,1558,10,5,17/11/2020,No.3 Main building  905 39 William IV St  Charing Cross  Liverpool  WC2N 4DD  United Kingdom,Finished
5520,2726,586,,6,6,04/07/2011,521 1st Ave Apartment 47  Brooklyn  NY 11220  United States,Finished
5521,2027,4415,2027,9,1,14/07/2013,Rm. 33  8 4-20 Kawagishicho  Mizuho Ward  Nagoya  Japan,Finished
5522,201,4947,201,9,7,18/11/2022,No.25 Main building  587 Lodge Ln  Toxteth  Liverpool  L8 0SP  United Kingdom,Finished
5523,5877,77,5877,8,0,19/07/2019,29-kai  2-1-7 Tenjinnomori  Nishinari Ward  Osaka  Japan,Finished
5524,4425,3230,3230,5,6,12/04/2010,No.33 building  162 Tianbei 1st Rd  Luohu District  Shenzhen  China,Finished
5525,5242,1803,5242,4,3,03/01/2014,515 Sky Way Apt 31  Los Angeles  CA 90043  United States,Finished
5526,5803,2007,2007,5,6,14/02/2013,Rm. 7  6-1-8  Miyanomori 4 Jo  Chuo Ward  Sapporo  Japan,Finished
5527,5460,5744,5460,10,0,12/03/2016,Block 6  105 Hanover Street  London  W1S 1YD  United Kingdom,Finished
5528,4478,4272,4478,10,4,25/08/2003,No.3 Main building  630 Park End St  Oxford  OX1 1JD  United Kingdom,Finished
5529,5697,1494,1494,0,7,02/07/2016,735 Bank Street Apt 45  New York  NY 10014  United States,Finished
5530,1016,2670,1016,8,0,11/03/2014,472 Wall Street Suite 46  Los Angeles  CA 90003  United States,Finished
5531,6228,2491,6228,9,7,11/06/2004,Flat 42  649 Maddox Street  London  W1S 1PU  United Kingdom,Finished
5532,5763,3751,5763,8,1,11/09/2017,377 Alameda Street Apt 35  Los Angeles  CA 90002  United States,Finished
5533,3837,4436,,8,8,22/10/2012,No.8 Main building  802 Maddox Street  London  W1S 1PU  United Kingdom,Finished
5534,4849,2849,,9,9,29/01/2014,No.26 building  No. 148  Shuangqing Rd  Chenghua District  Chengdu  China,Finished
5535,5306,5127,5127,1,6,31/12/2001,43F  2-1-15 Tenjinnomori  Nishinari Ward  Osaka  Japan,Finished
5536,2523,2669,2669,6,9,03/12/2017,Rm. 35  2-3-13 Yoyogi  Shibuya-ku  Tokyo  Japan,Finished
5537,4923,115,4923,9,1,20/03/2020,No.22 building  519 West Chang'an Avenue  Xicheng District  Beijing  China,Finished
5538,6107,2368,6107,7,5,10/09/2007,No.14 Main building  63 Redfern St  Liverpool  L20 8JB  United Kingdom,Finished
5539,4285,970,4285,6,5,04/04/2022,Unit 9  Oxford Eco Centre  86 New Wakefield St  Manchester  M1 5NP  United Kingdom,Finished
5540,4281,3052,4281,9,7,06/01/2007,31F  1-1-6 Deshiro  Nishinari Ward  Osaka  Japan,Finished
5541,4034,5556,5556,3,7,28/04/2007,30F  47 028 County Rd  Yanqing District  Beijing  China,Finished
5542,1529,697,,2,2,14/02/2008,Room 39  637 Jingtian East 1st St  Futian District  Shenzhen  China,Finished
5543,5906,4504,5906,9,5,11/08/2008,944 Collier Road Suite 1  Akron  OH 44320  United States,Finished
5544,1483,4180,1483,7,3,08/09/2017,No.15 building  415 028 County Rd  Yanqing District  Beijing  China,Finished
5545,2135,5472,,3,3,08/04/2000,No.47 building  329 Sanlitun Road  Chaoyang District  Beijing  China,Finished
5546,2740,529,529,4,6,27/04/2014,Flat 20  710 Silver St  Newnham  Cambridge  CB3 9EL  United Kingdom,Finished
5547,4640,5739,4640,8,4,26/10/2002,Rm. 20  3-19-17 Shimizu  Kita Ward  Nagoya  Japan,Finished
5548,4413,1526,4413,9,4,25/03/2009,327 S Broadway Apartment 3  Los Angeles  CA 90015  United States,Finished
5549,2070,5874,,6,6,18/07/2022,681 Bergen St Apt 21  Brooklyn  NY 11217  United States,Finished
5550,2480,2619,2480,8,7,22/07/2019,Rm. 3  6-1-14  Miyanomori 4 Jo  Chuo Ward  Sapporo  Japan,Finished
5551,2499,2789,2789,1,6,12/03/2016,Unit 10  Oxford Eco Centre  393 Hanover St  Liverpool  L1 4AF  United Kingdom,Finished
5552,3475,5589,,3,3,08/12/2000,533 Wicklow Road Apt 9  Columbus  GA 43204  United States,Finished
5553,844,1357,844,3,2,16/07/2003,Flat 3  883 Silver St  Newnham  Cambridge  CB3 9EL  United Kingdom,Finished
5554,6157,2083,,8,8,31/03/2020,Flat 21  124 Hanover St  Liverpool  L1 4AF  United Kingdom,Finished
